Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
42559,776.378,299.5548473,181.4352176,1.651029228,0.795706196,42948,232.7827352,0.82163404,0.990942535,0.88726804,0.777095538,0.007038578,0.001583297,0.603877475,0.997019361,SIRAZ
42567,775.116,289.4756975,187.9425574,1.540234961,0.760573711,"42,999",232.8046127,0.713313783,0.98995325.5,0.890326918,0.804228523,0.006800472,0.001754837,0.646783518,0.996198586,SIRA
42568,767.095,283.4778528,191.7970746,1.478009263,0.736363856,"43,030",232.8073473,0.71231593,0.989263305,0.909064725,0.821254094,0.006659412,0.001868641,0.674458287,0.996855596,SIRA
42588,765.436,280.882102,193.9428884,1.448272243,0.723353474,43076,232.8620315,0.817977528,0.988671186,0.9134.3856,0.82903834,0.006595334,0.00192183,0.687304569,0.99540413,SIRA
42592,776.833,292.4991026,186.762096,1.566158813,0.769617798,"43,052",232.8729668,0.763256456,0.989315.247,0.8.86916155,0.796149338,0.006867466,0.00170198,0.633853768,0.992715665,SIRA
42595,777.527,285.0488735,190.8570902,1.493519959,0.742758711,43136,232.881168,0.767809503,0.987458272,0.885.395945,0.816986803,0.006692074,0.00183908,0.667467437,0.996875939,SIRA
42598,785.173,294.274185,184.9867064,1.59078558,0.777712417,"43,156",232.8893689,0.682452458,0.9870.70164,0.868297118,0.791402647,0.006908169,0.001671601,0.626318149,0.99633788,sira
42600,776.305,283.7426418,191.9858035,1.477935538,0.736332844,"43,165",232.8948359,0.778508772,0.986910692,0.8882.89843,0.820796037,0.006660625,0.001864815,0.673706135,0.995694239,sira
42601,793.4,297.6150349,182.7050554,1.628937055,0.789385932,43137,232.8975694,0.696094771,0.987574472,0.85.0443107,0.782546384,0.006986104,0.001616051,0.612378843,0.99752659,sira
42613,782.51,284.9225259,191.321562,1.489233743,0.741017003,43152,232.9303688,0.698883112,0.98750927,0.874524904,0.817521774,0.006686282,0.001842306,0.668341851,0.995317236,SIRA
42616,791.872,302.5382775,180.7428445,1.673860331,0.801927465,"43,110",232.9385679,0.677670706,0.988540942,0.854028.913,0.769947426,0.007099171,0.001538975,0.592819038,0.992296272,SIRAA
42617,787.075,294.1309035,185.1270471,1.588805677,0.777078579,"43,193",232.9413009,0.688960021,0.98666450.6,0.864491052,0.791964728,0.006901727,0.001674792,0.62720813,0.996511838,SIRA
42619,793.846,297.9997164,183.3030949,1.62572114,0.788440022,"43,149",232.9467668,0.693860606,0..987716981,0.84984671,0.781701304,0.00699218,0.001610481,0.611056928,0.993408166,SIRA
42622,766.745,286.9479389,189.6855253,1.512756118,0.750346182,"43,107",232.9549653,0.772137681,0.988748927,0.9110491,0.81183704,0.00673239,0.00180395,0.65907938,0.997026364,SIRAB
42625,773.731,292.4884613,186.5768201,1.567657017,0.770123649,43203,232.9631636,0.820153159,0.986621299,0.89.473466,0.79648668,0.006861899,0.001703484,0.634391032,0.994507553,sira
42640,764.772,278.3996175,195.5844431,1.423424139,0.711652853,"43,082",233.0041506,0.720513687,0..989740495,0.91614265,0.836941346,0.006529072,0.001976111,0.700470817,0.997067069,SIRAQ
42657,773.799,296.9344798,184.1508406,1.612452481,0.784464824,"43,239",233.0505938,0.802185196,0.986539929,0..895249,0.784855278,0.006960979,0.001629328,0.615997808,0.993267194,SIRA
42657,793.32,304.9521784,179.8564818,1.695530655,0.807559684,"43,551",233.0505938,0.674418972,0.979472343,0.851732789,0.764220131,0.007148936,0.001504164,0.584032409,0.990244853,SIRAU
42662,771.819,286.3884684,190.9539483,1.499777674,0.745267588,43275,233.0642518,0.705390212,0.985.834778,0..899953654,0.813804596,0.006712964,0.001816246,0.66227792,0.993269639,SIRA
42668,769.467,286.4961935,190.0116094,1.507782574,0.748419538,43127,233.0806403,0.732183612,0.989357015,0.905591114,0.813555802,0.006714545,0.001814453,0.661873042,0.997960639,sira
42669,770.878,287.2991309,189.3883161,1.516984452,0.751965435,43062,233.0833716,0.801988572,0.990873624,0.90230014.2,0.8112916,0.006733205,0.001799325,0.65819406,0.998470156,SIRA
42670,773.906,289.5011372,188.4461702,1.536253759,0.759134219,"43,215",233.0861029,0.768067681,0.9873.88638,0.8.95274221,0.805130181,0.006784653,0.001758619,0.648234608,0.995852853,SIRA
42674,773.888,285.4777868,190.9913447,1.494715833,0.743241261,"43,160",233.0970277,0.782019095,0..988739574,0.895399.798,0.816515465,0.006689736,0.001834199,0.666697504,0.996523315,SIRA
42675,780.614,296.7382679,183.885402,1.613713023,0.784847567,43194,233.0997588,0.800266287,0.987984442,0.880056839,0.785539932,0.006953445,0.001633251,0.617072985,0.995778712,SIRAV
42678,779.318,288.7268216,188.7602614,1.529595369,0.756695338,43156,233.107952,0.688521416,0.988923904,0.8830.48401,0.807365075,0.006765238,0.001773139,0.651838365,0.997048944,SIRA
42680,788.957,302.75902,180.9126715,1.6735092,0.801834066,43268,233.113414,0.791278876,0.98641028,0.861643482,0.769963564,0.007093698,0.001537918,0.592843889,0.992129703,SIRA
42685,766.452,289.8154106,188.0965918,1.540779702,0.760769597,"43,145",233.1270683,0.700799553,0.989338278,0.913093447,0.804398454,0.006789631,0.001753521,0.647056873,0.996972096,SIRA
42686,794.621,307.0341194,178.553068,1.719567873,0.813516772,43365,233.1297991,0.830774022,0.984342211,0..849523207,0.759296066,0.007192853,0.001474774,0.576530516,0.991383354,SIRA
42688,781.306,289.2129122,188.3374171,1.535610484,0.758900319,"43,254",233.1352605,0.781831502,0.98.6914505,0.878766218,0.806102531,0.00677504,0.001764626,0.64980129,0.997841674,SIRA
42692,777.834,293.4051912,186.0652447,1.576894125,0.773203499,"43,232",233.146183,0.800074963,0.9.87509252,0.8867.11864,0.794621874,0.006872604,0.00169022,0.631423923,0.995688675,SIRA
42701,782.092,292.2659628,186.6342953,1.565982084,0.76955801,"43,179",233.1707567,0.807400684,0.988929804,0.877267868,0.797803325,0.006844476,0.001710422,0.636490145,0.996732163,SIRA
42703,778.007,289.1029945,189.3171336,1.527083096,0.755764757,"43,263",233.1762172,0.76660563,0.987055914,0.886545932,0.806550681,0.006770086,0.001767261,0.650524002,0.993404206,SIRA
42711,769.073,289.0850651,188.3827673,1.534562154,0.758518354,43187,233.1980579,0.707463725,0.98897816.5,0..907432802,0.806676256,0.006768398,0.001767921,0.650726581,0.998580384,SIRA
42716,777.283,295.2720553,184.4858443,1.600513343,0.780785204,43147,233.2117072,0.703028308,0.9900.10893,0.88846864,0.789819772,0.006912446,0.001659295,0.623815272,0.998424665,SIRA
42721,776.975,289.1370424,188.5637784,1.533364704,0.75808086,43251,233.2253558,0.775335753,0.98774.5948,0.889277253,0.806625654,0.006768031,0.001767381,0.650644945,0.997675994,SIRA
42722,765.843,284.2304289,192.0571927,1.479925979,0.737168034,"43,176",233.2280854,0.776580081,0.989484899,0.915338.955,0.820559876,0.006653023,0.001860544,0.67331851,0.996461554,SIRA
42740,784.924,284.3488827,192.4117511,1.477814536,0.736281932,43400,233.2772131,0.693133534,0.984792627,0..871744398,0.82039082,0.006652992,0.001859002,0.673041098,0.994629918,SIRA
42745,767.781,285.6236225,191.0934163,1.494680602,0.743227066,"43,142",233.2908578,0.722239119,0.99079783,0.911.214169,0.816777183,0.006682036,0.001834438,0.667124967,0.997138747,SIRA
42748,774.164,294.5891861,184.9556265,1.592756012,0.778340369,"43,153",233.2990443,0.728791598,0.990614789,0.89.6313052,0.791947075,0.006891298,0.001672112,0.62718017,0.998944986,SIRAY
42766,779.989,292.3472836,186.7611719,1.565353658,0.769345209,43256,233.348157,0.685583289,0.988672092,0.88334740.9,0.798188217,0.006835974,0.001711597,0.63710443,0.997293749,SIRA
42767,767.672,280.7109964,194.8580428,1.440592302,0.719821777,"43,235",233.3508852,0.757823298,0.989175437,0.91.1942067,0.831285159,0.006563729,0.001933439,0.691035015,0.995499723,sira
42769,763.413,282.8155597,193.1404502,1.464299992,0.730493012,43159,233.3563414,0.773791431,0.990963646,0.922188.83,0.825118468,0.00661263,0.001890685,0.680820487,0.996925433,SIRA
42776,773.343,284.479036,192.8817987,1.474887926,0.73504565,43299,233.3754374,0.787481591,0.9879211.99,0.898805492,0.820360757,0.006650436,0.001858016,0.672991772,0.992587439,SIRA
42789,773.179,287.9845104,190.243661,1.513766655,0.750734723,43248,233.4108971,0.755615597,0.989.386792,0.89946009.7,0.810498095,0.00673034,0.001791533,0.656907162,0.994404158,SIRA
42791,773.403,290.7249166,188.2196012,1.544604891,0.76213787,"43,176",233.416352,0.769317896,0.991083009,0.89898117,0.802877011,0.006794067,0.001741429,0.644611494,0.995670066,sira
42795,767.708,282.042444,194.2409531,1.452023579,0.725052071,"43,198",233.4272613,0.721183013,0.990670864,0.912.453544,0.827631678,0.006590547,0.001907434,0.684974195,0.994598682,SIRA
42802,793.323,300.6881075,182.6955482,1.645842553,0.794249664,"43,471",233.4463514,0.765031815,0.9846104.3,0.854621542,0.776373743,0.007025095,0.001574401,0.602756188,0.992041784,SIRA
42811,769.464,285.1735485,191.8385301,1.486529053,0.739908058,43273,233.4708936,0.81762796,0.98932.3597,0.908633249,0.818697578,0.006661221,0.001845983,0.670265725,0.996369473,SIRA
42813,784.783,296.4027176,184.6307562,1.605381052,0.782297431,43349,233.476347,0.720430108,0.98.763524,0.87354715,0.787699752,0.006923194,0.001644103,0.620470899,0.996092224,SIRA
42817,776.073,298.4059492,183.3819622,1.627237191,0.788886784,"43,310",233.4872536,0.791061597,0.98861.6948,0.893348578,0.782448387,0.006969333,0.001611365,0.612225478,0.996236068,SIRAI
42823,798.461,299.2297178,183.1935584,1.633407421,0.790689691,"43,256",233.5036124,0.76546189,0.989989828,0.844.072082,0.780349005,0.006987594,0.001598317,0.608944569,0.994654578,SIRA
42826,782.424,290.2968171,188.6197057,1.539058795,0.760149888,"43,311",233.5117914,0.748955072,0.988.801921,0.879089413,0.804389775,0.006778518,0.001750575,0.647042911,0.995837083,SIRA
42827,771.36,285.8508014,192.7730395,1.482835993,0.738381345,43593,233.5145177,0.79231495,0.982.428372,0.904509826,0.816910488,0.006674546,0.001833578,0.667342746,0.989559843,SIRA
42827,798.445,315.100763,173.405675,1.817130627,0.834955036,43517,233.5145177,0.740016934,0.98414412.8,0.844184757,0.741078871,0.007357526,0.001368892,0.549197893,0.997964312,SIRA
42837,789.064,279.5822057,197.5449882,1.41528372,0.707641051,43683,233.5417787,0.739346554,0.980633198,0.86.4578543,0.835324187,0.006526652,0.001960155,0.697766497,0.987537564,SIRA
42839,773.129,287.0417194,190.6061254,1.505941736,0.747700323,"43,427",233.5472305,0.753995353,0.98.6460036,0.900627618,0.813635143,0.006700477,0.001811358,0.662002146,0.996936661,sira
42841,787.784,303.1991154,180.5592945,1.679221866,0.803344987,"43,334",233.5526821,0.699844809,0..988623252,0.8674.71373,0.770294735,0.007077312,0.001537007,0.593353978,0.996372975,SIRA
42843,776.196,284.0933385,192.7875666,1.473608198,0.734502084,43422,233.5581337,0.803974554,0.986665745,0.89360777.2,0.8221176,0.006631033,0.001868516,0.675877349,0.995978401,SIRA
42849,799.79,310.42017,177.4709643,1.749132153,0.820454317,"43,595",233.5744876,0.7935,0.982887946,0.8.41780024,0.752446233,0.007244514,0.001432488,0.566175334,0.990315481,SIRAS
42853,776.373,283.2678336,193.3669426,1.464923786,0.730764767,"43,448",233.5853895,0.733507925,0.986305469,0.893408845,0.824609651,0.006610222,0.001885339,0.679981077,0.996120454,SIRA
42853,776.166,279.2656766,197.1586268,1.416451723,0.708222331,43392,233.5853895,0.726716185,0.987578.355,0..893885445,0.836427134,0.006516829,0.001967563,0.699610351,0.990964287,sira
42861,767.736,291.2762031,188.1017982,1.548503023,0.763519321,"43,358",233.6071919,0.805597324,0.988537294,0.9137941.05,0.802012624,0.006795833,0.001734392,0.643224249,0.996034694,sira
42864,775.687,290.3830475,188.5424363,1.540146893,0.760542019,"43,376",233.6153673,0.71861588,0.9881.96238,0.895219501,0.804507596,0.006774521,0.001750568,0.647232471,0.99683308,SIRA
42867,776.938,297.8980592,184.1786255,1.617440994,0.785973193,43464,233.6235424,0.698478133,0.98626.4495,0..89240137,0.784239894,0.006949356,0.001621512,0.615032212,0.994778312,sira
42875,766.587,290.1321084,188.6349728,1.538061072,0.759789417,43198,233.6453412,0.81033831,0.992.522802,0.916834816,0.805306736,0.00676693,0.001755564,0.648518939,0.997461734,SIRAM
42876,776.816,294.5524699,185.801991,1.585303087,0.775950173,43305,233.6480659,0.760779304,0.990093523,0.892869118,0.793230714,0.006869868,0.001677746,0.629214965,0.997496427,SIRA
42883,784.774,297.8136317,184.0741393,1.617900443,0.78611127,43587,233.667138,0.732892398,0..983848395,0.874995484,0.784608605,0.006944795,0.001623497,0.615610663,0.995996764,SIRA
42891,771.513,289.3309151,189.7893204,1.5244847,0.754796214,"43,430",233.6889328,0.696056475,0.9875892.24,0.9.05502261,0.807687394,0.006745726,0.001770849,0.652358926,0.994511202,SIRA
42892,776.661,277.8206482,198.3588253,1.400596357,0.700164483,"43,478",233.691657,0.714616551,0.98652191.9,0.893558861,0.841160146,0.006477214,0.002000243,0.707550391,0.990992501,SIRA
42893,773.543,290.7659631,188.0861397,1.545919138,0.762605071,"43,404",233.6943812,0.760109871,0..988226892,0.900797901,0.803719867,0.006778867,0.00174484,0.645965625,0.998610622,SIRA
42893,771.015,282.4577572,194.1881177,1.454557368,0.726189708,43311,233.6943812,0.709913936,0.9.90348872,0.906714648,0.827360464,0.006585171,0.001903382,0.684525338,0.995681374,sira
42900,786.394,299.5833628,183.1089412,1.636093578,0.791466937,43468,233.7134495,0.762639551,0.9.86932916,0.871739598,0.780128267,0.006983295,0.001595527,0.608600112,0.995726735,SIRAJ
42903,768.085,276.3812498,198.9676667,1.389076197,0.694074777,"43,451",233.7216211,0.741496716,0.987388092,0.913858.504,0.845649339,0.006442003,0.002032179,0.715122804,0.993360065,SIRA
42909,766.442,281.3716377,195.024723,1.442748558,0.720820802,"43,341",233.7379636,0.734994861,0.99003.2533,0.917909081,0.830709042,0.006557404,0.001926227,0.690077512,0.995608335,SIRA
42910,775.828,294.1528078,186.5349081,1.576931689,0.773215889,"43,416",233.7406872,0.733955939,0.988.34531,0..8958545,0.794623342,0.006855111,0.00168593,0.631426256,0.995716072,SIRA
42913,773.005,292.0289241,187.4694983,1.557741002,0.766742114,"43,294",233.7488579,0.794052884,0.991199704,0.9.02472827,0.800430501,0.006805139,0.001723103,0.640688987,0.998027504,SIRA
42919,773.758,293.2454057,186.7448051,1.570300205,0.771011759,"43,376",233.7651985,0.799981361,0.98946422,0.90084.3095,0.797165766,0.006832531,0.001701986,0.635473259,0.997883788,SIRA
42922,774.96,286.1235864,191.6548006,1.492911137,0.742512478,"43,383",233.7733683,0.703720099,0.989373718,0.898113534,0.817036342,0.006666129,0.001832394,0.667548384,0.996590417,sira
42927,767.794,280.7267552,195.0632158,1.439157835,0.719153905,"43,403",233.7869841,0.784412974,0.989033016,0.915062956,0.832791958,0.006539631,0.001940346,0.693542445,0.998117044,SIRA
42933,769.443,286.1550205,191.3969976,1.495086256,0.743390433,43310,233.803322,0.728851541,0.99129531.3,0.91127235.3,0.817051267,0.006665153,0.00183226,0.667572773,0.998078877,SIRA
42934,761.128,276.0931486,198.827947,1.388603327,0.693820411,43347,233.8060449,0.806499483,0.990472236,0.9313.13328,0.846837548,0.006430641,0.00204002,0.717133832,0.995814425,SIRA
42935,768.826,287.5230779,191.2859613,1.503106009,0.746585864,43389,233.8087677,0.693349913,0.989536518,0.912778.092,0.813182613,0.006696706,0.001806314,0.661265962,0.99395284,SIRA
42944,781.224,300.1481307,183.2049857,1.638318573,0.792107277,43471,233.8332718,0.786145791,0.987876975,0.884221773,0.779059564,0.006989291,0.001588165,0.606933804,0.994350924,SIRAS
42945,771.134,285.0266453,192.3731605,1.481634156,0.737881355,43412,233.8359943,0.805540966,0.9892.42606,0.90753371.3,0.820400472,0.006637016,0.001854625,0.673056935,0.997224143,SIRAQ
42948,778.088,285.0214146,193.0020563,1.47677916,0.735845638,43496,233.8441617,0.789427248,0.9874011.4,0.891446683,0.820444183,0.00663643,0.001854857,0.673128658,0.994062374,SIRAH
42953,782.117,291.4234049,188.3417761,1.547311547,0.763098449,43523,233.8577734,0.803130025,0.986903476,0.882388.653,0.80246737,0.006784704,0.001735482,0.64395388,0.996397274,SIRA
42957,763.858,277.7128948,197.2265434,1.408090869,0.704018695,43389,233.8686621,0.790711801,0.990.043559,0..925163616,0.842123886,0.006464904,0.002005607,0.709172639,0.998579517,sira
42963,789.231,311.4863791,175.8779258,1.77103737,0.825336743,43364,233.8849943,0.759224571,0.990752698,0..866754675,0.750867486,0.007250108,0.0014216,0.563801981,0.998514378,SIRA
42965,771.052,274.0402662,200.5162301,1.366673741,0.681623022,"43,491",233.8904381,0.804783936,0.987905544,0.9081494.92,0.853489311,0.006378221,0.002087717,0.728444005,0.995545293,SIRA
42973,778.956,294.9567739,185.841353,1.587142846,0.776544012,"43,425",233.9122121,0.689730996,0..989591249,0.889978845,0.793038956,0.00686377,0.001674636,0.628910786,0.998171254,SIRA
42980,789.079,307.9055312,178.8933955,1.721167684,0.813902904,"43,533",233.9312626,0.671017298,0.987296993,0.867.43173,0.759750115,0.007163926,0.00147236,0.577220237,0.993492818,SIRA
42980,770.916,284.5934234,192.7101153,1.47679546,0.735852515,"43,434",233.9312626,0.714998669,0.989547359,0..908787106,0.821984077,0.006621531,0.001864626,0.675657824,0.997808407,SIRA
42982,784.328,294.3925644,186.6105509,1.577577275,0.773428647,43461,233.9367054,0.713228461,0.988978625,0.8780.132,0.794642031,0.006849206,0.001684636,0.631455958,0.996170569,SIRA
42989,786.826,287.2482737,191.2649078,1.501834691,0.746083634,43594,233.9557539,0.719697984,0.98612.1943,0.872589137,0.814472271,0.006681902,0.001813782,0.663365081,0.996264691,SIRA
42999,783.441,285.9578838,191.807685,1.490857281,0.741678979,"43,581",233.9829634,0.75450079,0.986645557,0.880.350526,0.818242744,0.006650338,0.001838875,0.669521188,0.998160538,SIRA
43002,787.286,299.6776008,183.3594577,1.634372203,0.790969382,"43,584",233.9911257,0.802635508,0.9866.46476,0.871833317,0.780809527,0.006968922,0.001597812,0.609663517,0.996417106,sira
43005,767.416,291.2970747,188.366899,1.546434518,0.762787881,43390,233.9992877,0.76857776,0.991.126988,0.9176289.72,0.803301193,0.006773563,0.001739845,0.645292807,0.997903071,SIRA
43010,791.397,310.4352082,177.311997,1.750785133,0.82083018,"43,510",234.0128903,0.746390393,0.98.8508389,0.8.62959685,0.753822003,0.007217745,0.001437661,0.568247611,0.99487947,sira
43014,781.284,293.0831546,187.3975895,1.563964379,0.768873643,43542,234.0237718,0.726894804,0..987873777,0.885527054,0.79848933,0.006813669,0.001708588,0.63758521,0.997160558,SIRA
43016,798.253,309.9445226,177.5463546,1.745710428,0.819672318,"43,531",234.0292124,0.726719827,0.9.88169351,0.848318169,0.75506807,0.007205331,0.001444702,0.57012779,0.995278028,SIRAD
43021,781.572,296.0573014,186.3717086,1.588531348,0.776990529,"43,558",234.0428133,0.79868189,0.98767161,0.885018564,0.790532144,0.006881693,0.00165788,0.624941071,0.992738482,SIRA
43022,788.25,292.1564816,188.717299,1.548117121,0.763383139,43500,234.0455334,0.70308874,0.98901149.4,0.870106677,0.801096495,0.006790862,0.001725218,0.641755594,0.993512823,SIRA
43024,761.989,276.965716,198.539359,1.395016673,0.697240468,"43,405",234.0509734,0.811880814,0.9912.22209,0.93115771.3,0.845053954,0.00643747,0.002025036,0.714116185,0.996203985,sira
43028,818.531,303.9208395,181.3180291,1.676175508,0.802541544,43770,234.0618532,0.722491814,0.983047.75,0.807032008,0.770140849,0.007063327,0.001532744,0.593116927,0.994168066,SIRA
43028,782.027,301.8236234,182.6130415,1.652804317,0.796200926,"43,603",234.0618532,0.794695626,0.9868128.34,0.884132853,0.775492159,0.007014586,0.001564918,0.601388088,0.993976828,SIRAJ
43043,775.619,291.6314153,188.3910563,1.548010936,0.763345644,43508,234.1026478,0.794972665,0.98931231,0.8991.1557,0.80273467,0.006775351,0.0017354,0.64438295,0.997511853,SIRA
43044,783.0,298.7572467,183.7687769,1.62572365,0.788440763,43487,234.1053672,0.694953018,0.9.89813048,0.88226.4821,0.783597285,0.006940741,0.0016142,0.614024704,0.998234483,SIRA
43047,795.871,293.7567022,187.0804044,1.570216309,0.770983655,"43,603",234.1135252,0.699405342,0.987248584,0.854018727,0.79696403,0.006824092,0.001698164,0.635151665,0.997325503,SIRA
43047,780.551,288.11903,191.0736746,1.507894956,0.748463338,43492,234.1135252,0.70252142,0.989768233,0.887.871643,0.812558355,0.006693127,0.001799812,0.660251081,0.995589274,SIRA
43059,772.666,293.8423183,187.138584,1.570185645,0.770973381,"43,492",234.1461543,0.814169834,0.990044146,0.906338.021,0.796842863,0.006824179,0.001697153,0.634958549,0.997002799,SIRA
43068,779.01,286.9602607,193.008429,1.486775796,0.740009545,43897,234.1706231,0.775245707,0.981114883,0.89182266,0.816038508,0.006662958,0.001822592,0.665918847,0.990072024,SIRA
43085,770.316,280.4798916,196.0695195,1.430512465,0.715072613,"43,520",234.216835,0.778663341,0.990004596,0.91.2426992,0.835057492,0.00650992,0.001952634,0.697321016,0.997526405,SIRA
43098,778.746,294.8125659,186.5086959,1.580690726,0.774450243,43585,234.2521673,0.754318719,0.988826431,0.893049071,0.794579996,0.006840516,0.001681973,0.63135737,0.997980739,SIRA
43103,775.123,293.1175321,187.6114003,1.562365249,0.768328929,"43,528",234.2657553,0.770108987,0.990236.17,0.901521555,0.799221233,0.006800397,0.001711521,0.638754579,0.997967956,SIRA
43103,771.537,287.4771762,191.5026301,1.501165681,0.745818695,"43,632",234.2657553,0.716734843,0.98787587.1,0.909921331,0.814902103,0.00666954,0.001814251,0.664065437,0.996872244,SIRA
43112,781.526,293.0259252,188.6139531,1.553575016,0.765297549,43594,234.2902116,0.705585833,0.988943433,0.88699500.3,0.799554549,0.006796853,0.001713484,0.639287478,0.993181053,SIRA
43119,768.325,280.8904907,195.8479032,1.434227715,0.716838398,"43,540",234.3092314,0.789031621,0.99033073,0.917885.724,0.834165766,0.006514309,0.001945618,0.695832526,0.997982293,SIRA
43126,784.094,289.984833,189.7277689,1.528425885,0.756262858,43628,234.3282497,0.795051896,0.988493628,0.881480.646,0.808070709,0.00672413,0.001768534,0.652978271,0.998028892,SIRAU
43128,792.5,295.2992816,186.8277565,1.580596412,0.774419405,"43,758",234.3336832,0.688934682,0.985.602633,0.862920211,0.793546405,0.006847043,0.001674835,0.629715896,0.995326686,SIRA
43129,793.339,308.2761606,178.9132141,1.723048586,0.814355272,43697,234.3363999,0.814123377,0.9870013.96,0.86.111597,0.760150897,0.00714777,0.001472142,0.577829386,0.995628107,SIRA
43133,785.821,284.2088037,193.6679195,1.467505844,0.731884884,"43,707",234.3472664,0.799469899,0.98686709.2,0.87775289,0.824560194,0.006589127,0.001878872,0.679899514,0.99775651,SIRA
43133,772.6,287.5099678,191.8002209,1.499007491,0.74496095,"43,558",234.3472664,0.769297995,0..990242895,0.908050751,0.815092667,0.006665661,0.001814893,0.664376056,0.995904684,SIRA
43134,797.598,293.9273933,187.7184713,1.565788339,0.769492436,43789,234.349983,0.74235853,0.9850.41906,0..852042946,0.797305689,0.006814286,0.001698633,0.635696362,0.995365951,SIRAF
43149,782.843,295.418889,187.0161151,1.579644027,0.774107621,"43,698",234.3907275,0.692833861,0.987.436496,0..884771763,0.793418214,0.006846483,0.001673617,0.629512463,0.994405602,SIRA
43150,788.215,294.72321,187.6463242,1.570631406,0.771122655,"43,975",234.3934435,0.690289554,0.9.81239341,0.872.772941,0.795300253,0.006830202,0.001685535,0.632502493,0.993428279,SIRA
43152,783.691,298.2100055,184.6168438,1.615291429,0.785325301,"43,698",234.3988755,0.771342771,0.9875.05149,0.882919431,0.786019487,0.006910688,0.001627175,0.617826634,0.997970066,SIRAX
43156,780.507,289.2802886,190.9457232,1.514987001,0.751202629,43845,234.4097391,0.7552942,0.984285551,0.890220198,0.810320469,0.00670313,0.001782726,0.656619263,0.994769647,SIRA
43159,782.565,282.2424096,195.095726,1.44668679,0.722630399,"43,661",234.4178865,0.753250606,0.988502325,0.885605687,0.830555149,0.006539596,0.001919573,0.689821855,0.997956165,SIRA
43170,783.276,293.5920868,188.3838307,1.558478165,0.766996239,"43,698",234.4477578,0.742186157,0.987.917067,0.884223948,0.798549308,0.006800836,0.001705882,0.637680998,0.993811911,SIRA
43186,782.855,291.6936837,189.043021,1.543001599,0.761565909,43663,234.4912002,0.758447489,0.9890.75419,0.885503302,0.803895365,0.006754358,0.001740051,0.646247757,0.997161323,SIRA
43187,768.92,287.5090596,191.8734278,1.49843083,0.744730969,43584,234.4939151,0.793368237,0.990.891153,0..917911025,0.815605308,0.006657306,0.001817182,0.665212018,0.996774197,SIRAM
43188,790.801,294.9917288,187.3927038,1.574190045,0.772308778,43721,234.49663,0.738004101,0..987809062,0.86783.7749,0.794926118,0.00683041,0.001682417,0.631907534,0.994742549,SIRA
43193,783.521,296.5261057,186.055883,1.593747539,0.778655284,43754,234.5102037,0.688049573,0.987178315,0..884141857,0.790858542,0.006865143,0.001656626,0.625457234,0.996820928,SIRA
43197,766.806,285.2327442,193.2649859,1.475863529,0.735458821,"43,571",234.5210622,0.739067205,0.9914.16309,0.923192878,0.822209466,0.006603068,0.001861467,0.676028405,0.997725668,SIRA
43197,772.169,283.2982591,194.6266275,1.455598665,0.726655001,43722,234.5210622,0.769643303,0.987992315,0.910413578,0.827823873,0.006558286,0.001899861,0.685292365,0.997510652,SIRAS
43205,768.043,282.0801793,195.6517826,1.441746022,0.720357042,"43,689",234.5427776,0.811087332,0.988921697,0..920391932,0.831475569,0.006528878,0.001924936,0.691351622,0.996753451,SIRA
43208,775.213,290.7654353,190.3060077,1.527883638,0.756061911,"43,899",234.5509204,0.767405513,0..984259323,0.903507858,0.806667134,0.006729435,0.001757664,0.650711865,0.994212012,sira
43209,779.043,287.4482162,192.8306998,1.490676622,0.741605454,43717,234.5536346,0.768132689,0.98837.9806,0.89.4666591,0.815985702,0.006652508,0.001819262,0.665832666,0.99254119,SIRAT
43211,786.913,297.8738532,185.6527057,1.60446815,0.782015095,"43,797",234.5590629,0.785797418,0.986620088,0.876901355,0.787444283,0.006893473,0.001634922,0.620068499,0.994880158,SIRA
43212,780.946,292.2292652,189.0768953,1.545557773,0.762476757,"43,887",234.561777,0.721932638,0.984619591,0.890373492,0.802663542,0.006762688,0.001731543,0.644268761,0.995754592,SIRA
43226,771.987,283.8558859,194.4979469,1.459428701,0.72835532,43684,234.599771,0.809839628,0.989.515612,0.911454386,0.826474922,0.006566786,0.001889954,0.683060796,0.99687853,SIRA
43233,784.198,297.147044,186.689074,1.591668102,0.777994017,"43,729",234.6187657,0.718729219,0.9886.57413,0.883433322,0.789571259,0.006873153,0.001647787,0.623422774,0.992282143,SIRA
43237,782.105,289.9508009,191.4778232,1.514278761,0.750931248,"44,029",234.6296192,0.712259489,0.982011856,0.888250155,0.809204936,0.00670608,0.00177371,0.654812628,0.991568855,SIRAN
43242,794.513,295.6946645,187.0798445,1.580580021,0.774414045,43903,234.6431853,0.7835399,0.9849.44081,0.860822522,0.793532023,0.006838136,0.001672535,0.629693071,0.995280287,SIRAK
43242,775.198,293.0367025,188.2327927,1.55677817,0.766409521,"43,728",234.6431853,0.780682434,0..98888584,0..904253814,0.800729681,0.006776669,0.001718461,0.641168022,0.99815638,sira
43244,776.834,293.3088109,188.0602371,1.559653521,0.767400506,43618,234.6486115,0.78925371,0.991425558,0.9004907.84,0.800005328,0.006782648,0.001713762,0.640008525,0.99819155,sira
